"","Potency","MolWt","MolLogP","TPSA","RingCount","NumHeteroAtoms"
"2795",5.3582,261.324,3.4349,29.1,3,2
"2796",21.3313,448.906,4.8174,68.2,4,7
"2797",16.9441,428.488,4.47242,68.2,4,6
"2798",21.3313,432.451,4.3031,68.2,4,7
"2799",15.1014,193.249,2.6686,26.02,2,1
"2800",15.1014,292.338,3.63552,36.28,4,4
"2801",4.7755,263.34,3.825,29.1,2,2
"2802",11.9955,236.274,3.73052,35.01,3,3
"2803",5.3582,338.863,5.1879,25.78,4,4
"2804",16.9441,285.199,4.0961,25.78,2,5
"2805",15.1014,373.497,3.61672,35.58,3,6
"2806",10.691,227.694,4.4883,15.79,3,2
"2807",1.0691,276.339,3.84724,34.37,3,3
"2808",15.1014,373.239,4.4557,51.1,3,6
"2809",16.9441,300.767,1.4619,57.69,2,7
"2810",21.3313,297.31,2.71952,76.38,3,5
"2811",2.1331,365.841,5.3204,46.17,4,5
"2812",0.0151,232.264,2.21918,55.02,2,5
"2813",23.9341,341.407,5.01022,39.19,3,5
"2814",2.1331,255.273,3.177,51.8,3,4
"2815",11.9955,338.863,5.1879,25.78,4,4
"2816",11.9955,294.314,3.33812,86.98,3,6
"2817",15.1014,314.732,3.6831,86.98,3,7
"2818",15.1014,280.287,3.0297,86.98,3,6
"2819",0.6012,268.385,4.20992,24.39,3,3
"2820",2.6855,284.384,3.9101,33.62,3,4
"2821",6.012,288.803,4.5549,24.39,3,4
"2822",16.9441,351.189,3.3851,60.33,2,7
"2823",7.5686,292.338,3.54742,43.6,3,4
"2824",7.5686,317.314,4.44872,43.84,3,6
"2825",16.9441,232.308,2.47812,41.99,2,4
"2826",7.5686,347.237,4.3167,32.67,3,5
"2827",1.5101,270.357,3.8638,37.91,3,4
"2828",4.7755,388.448,5.25272,60.45,5,6
"2829",0.7569,394.492,4.79162,60.44,3,5
"2830",10.691,371.396,4.51932,76.24,5,6
"2831",4.2562,421.522,4.2307,64.55,4,7
"2832",11.9955,393.925,3.40238,82.74,3,9
"2833",10.691,309.321,3.0483,57.12,3,5
"2834",13.4591,354.41,2.59814,92.68,2,7
"2835",5.3582,299.717,4.2949,71.82,3,6
"2836",0.9528,292.751,2.9355,59.81,3,7
"2837",0.3793,294.35,4.1341,35.53,3,3
"2838",0.7569,260.318,2.53382,64.68,2,5
"2839",2.1331,267.25,3.9891,32.86,2,5
"2840",5.3582,251.289,2.62262,47.78,3,4
"2841",0.6746,271.291,3.71512,38.66,2,4
"2842",11.9955,336.438,1.6329,49.85,3,7
"2843",13.4591,373.456,4.736,48.31,4,5
"2844",0.0067,485.36,4.00642,116.36,3,11
"2845",11.9955,415.448,3.284,99.63,3,9
"2846",15.1014,234.28,2.41342,54.6,2,5
"2847",8.4921,274.711,3.56372,66.21,3,6
"2848",13.4591,243.331,3.4828,21.26,2,3
"2849",2.6855,362.454,5.40378,66.89,4,5
"2850",16.9441,261.277,1.2873,48,3,5
"2851",1.3459,367.361,1.91444,89.87,4,8
"2852",23.9341,292.686,2.0664,119.33,2,9
"2853",10.691,245.278,1.695,46.61,2,4
"2854",0.0067,233.38,3.4567,12.03,2,2
"2855",6.7456,246.266,2.07768,71.35,1,5
"2856",4.7755,261.324,4.37242,32.86,3,2
"2857",15.1014,324.38,2.4184,60.85,4,5
"2858",21.3313,370.456,4.22682,59.81,4,5
"2859",4.7755,265.316,2.93104,47.78,3,4
"2860",0.0151,366.826,1.9909,84.5,2,8
"2861",16.9441,294.383,3.95952,50.17,3,5
"2862",1.3459,254.31,3.51912,34.14,3,3
"2863",0.0953,307.418,5.28424,29.1,3,3
"2864",4.7755,293.185,4.4067,17.07,2,3
"2865",2.3934,247.298,1.8254,77.57,2,5
"2866",11.9955,309.369,2.6794,71.09,2,5
"2867",4.7755,247.301,3.5247,52.51,2,3
"2868",19.0115,261.328,3.83312,52.51,2,3
"2869",3.3808,327.196,3.5889,59.81,3,8
"2870",8.4921,271.276,1.6674,80.32,2,6
"2871",1.9012,260.253,1.15052,89.61,2,7
"2872",10.691,319.408,3.5543,35.91,3,4
"2873",8.4921,314.772,3.83378,49.4,3,5
"2874",19.0115,270.292,3.0131,93.55,2,6
"2875",16.9441,304.262,1.3518,108.52,3,9
"2876",1.6944,241.25,1.6588,71.09,2,5
"2877",10.691,326.356,3.0347,80.76,3,7
"2878",21.3313,299.374,2.75272,41.21,3,5
"2879",6.7456,341.319,3.2707,87.9,3,7
"2880",2.6855,339.804,3.92562,80.32,2,8
"2881",23.9341,335.388,3.5178,57.01,4,6
"2882",0.0076,291.223,1.40082,153.81,2,10
"2883",21.3313,368.396,3.7741,90.46,4,6
"2884",4.7755,312.394,3.4344,62.12,3,5
"2885",13.4591,295.367,3.2736,53.49,3,5
"2886",15.1014,371.256,3.7443,57.38,3,7
"2887",11.9955,283.356,3.30172,57.25,3,5
"2888",0.5358,319.154,3.4888,43.37,2,4
"2889",2.3934,431.521,4.17274,81.07,4,8
"2890",0.0757,275.695,2.2123,77.57,2,6
"2891",11.9955,267.419,3.2292,20.31,1,4
"2892",10.691,424.917,4.35804,87.96,4,9
"2893",2.1331,316.422,3.6407,51.21,2,4
"2894",3.7933,505.065,5.2557,83.56,4,10
"2895",3.7933,346.452,3.27632,49.85,3,6
"2896",2.6855,332.425,2.88782,49.85,3,6
"2897",2.3934,324.424,4.9431,16.13,4,4
"2898",16.9441,388.251,3.5291,62.39,2,9
"2899",23.9341,295.733,3.464,59.39,4,6
"2900",2.3934,380.227,4.29992,72.47,2,7
"2901",2.1331,394.254,4.69002,72.47,2,7
"2902",10.691,478.603,4.9245,101.8,4,10
"2903",6.7456,324.449,5.114,52.89,3,4
"2904",8.4921,359.809,4.03662,72.47,2,6
"2905",15.1014,272.325,3.4319,35.53,3,4
"2906",4.7755,226.279,2.62462,34.89,2,3
"2907",13.4591,246.273,3.02208,65.36,3,4
"2908",10.691,492.63,5.3146,101.8,4,10
"2909",0.9528,292.338,3.9589,55.13,4,4
"2910",4.7755,307.422,4.76518,41.09,3,4
"2911",3.0131,377.447,5.55684,47.78,5,4
"2912",4.2562,343.43,4.87002,54.35,4,4
"2913",0.0757,259.33,3.63752,38.66,2,4
"2914",6.012,256.305,3.11412,55.13,3,4
"2915",11.9955,535.9,6.72844000000001,56.15,4,11
"2916",6.7456,415.88,5.2311,63.58,4,6
"2917",3.3808,291.807,4.1213,37.28,3,5
"2918",1.0691,312.321,3.3809,53.99,3,5
"2919",7.5686,431.488,3.87864,80.75,5,6
"2920",0.0757,403.438,3.72,89.02,3,7
"2921",21.3313,322.158,2.67542,48.3,2,5
"2922",15.1014,277.707,2.56632,48.3,2,5
"2923",7.5686,317.772,4.06202,47.56,3,5
"2924",1.1995,318.376,2.4824,49.41,4,4
"2925",6.7456,431.908,5.4497,72.7,5,8
"2926",15.1014,361.401,3.99432,83.7,3,6
"2927",11.9955,347.37,3.8379,72.47,3,5
"2928",0.3381,343.427,3.76514,37.6,3,6
"2929",6.012,348.402,2.491,58.64,4,5
"2930",0.9528,325.332,2.4858,133.25,3,9
"2931",10.691,246.262,2.6156,59.67,2,4
"2932",16.9441,265.32,3.02274,55.63,3,5
"2933",1.6944,268.341,4.27692,38.92,3,4
"2934",21.3313,251.333,4.21038,48.71,2,3
"2935",5.3582,319.191,4.8286,38.92,3,5
"2936",2.6855,460.331,5.3402,63.58,4,6
"2937",15.1014,257.289,2.22134,48.3,2,4
"2938",6.012,235.286,3.2941,29.96,3,2
"2939",0.0849,302.464,4.82302,17.07,3,3
"2940",7.5686,270.332,3.42254,55.13,3,4
"2941",6.012,331.799,4.316,47.56,3,5
"2942",19.0115,342.295,4.9332,37.28,3,6
"2943",7.5686,424.953,6.0145,42.85,4,6
"2944",0.1069,266.341,2.0997,71.93,1,5
"2945",5.3582,254.314,3.9685,38.92,3,4
"2946",5.3582,262.312,4.21542,38.92,3,3
"2947",0.7569,262.312,3.76742,45.75,3,3
"2948",2.6855,282.73,4.1124,45.75,3,4
"2949",1.5101,289.342,3.5006,58,4,5
"2950",15.1014,370.456,4.22682,59.81,4,5
"2951",16.9441,390.512,5.63159,55.73,4,6
"2952",15.1014,344.378,3.28404,96.45,4,7
"2953",19.0115,378.501,3.64744,66.05,3,6
"2954",11.9955,345.493,3.56672,53.16,3,6
"2955",11.9955,314.414,2.241,66.05,3,6
"2956",0.0239,394.5,3.4293,75.28,3,7
"2957",0.0849,423.472,4.8646,79.79,4,6
"2958",21.3313,419.437,4.25472,103.06,3,8
"2959",16.9441,361.401,3.65982,80.32,3,6
"2960",16.9441,357.457,5.3418,54.35,4,4
"2961",26.8545,439.393,6.53012,66.91,3,9
"2962",23.9341,343.452,3.4889,56.15,3,6
"2963",11.9955,376.485,5.24149,55.73,4,6
"2964",10.691,416.915,5.81732,80.05,4,9
"2965",0.0054,348.424,3.42014,92.43,2,7
"2966",26.8545,370.43,3.9565,92.43,3,7
"2967",8.4921,406.536,5.87934,66.91,4,7
"2968",6.012,379.441,3.2347,85.94,3,7
"2969",15.1014,345.38,2.5082,93.83,3,8
"2970",16.9441,364.474,3.33902,66.05,3,6
"2971",6.7456,451.313,5.6751,83.12,4,8
"2972",2.6855,228.251,2.3425,51.22,2,4
"2973",0.1069,395.444,3.2548,100.2,3,9
"2974",10.691,291.307,2.0041,93.83,2,7
"2975",15.1014,369.377,2.4553,103.06,3,8
"2976",13.4591,345.38,2.5082,93.83,3,8
"2977",21.3313,422.535,5.57952,76.14,4,8
"2978",15.1014,353.805,4.54474,56.26,3,5
"2979",15.1014,348.424,1.9404,60.03,3,7
"2980",3.7933,446.492,2.3491,103.81,5,10
"2981",11.9955,280.755,3.3415,61.69,2,5
"2982",19.0115,422.535,5.57952,76.14,4,8
"2983",11.9955,406.536,5.87934,66.91,4,7
"2984",16.9441,396.497,5.47234,80.05,4,8
"2985",16.9441,352.799,3.2343,92.43,2,8
"2986",7.5686,466.679,3.92082,115.56,3,11
"2987",4.7755,532.599,6.28622,120.94,6,10
"2988",1.5101,445.935,5.75812,72.7,5,8
"2989",16.9441,501.196,4.3094,72.47,2,8
"2990",3.7933,330.351,2.97562,96.45,4,7
"2991",16.9441,312.398,3.01554,59.28,3,6
"2992",6.7456,329.425,3.0988,56.15,3,6
"2993",4.7755,244.319,3.10342,41.99,2,4
"2994",10.691,351.427,4.2148,56.26,4,5
"2995",10.691,358.445,4.78862,55.36,5,5
"2996",19.0115,318.289,1.8347,108.52,3,9
"2997",9.5283,362.4,5.3094,35.53,3,4
"2998",1.5101,333.416,4.4726,57.78,4,5
"2999",19.0115,273.339,3.8891,54.7,4,3
"3000",2.1331,280.327,3.18038,49.4,3,4
"3001",13.4591,339.338,4.85952,49.66,2,7
"3002",9.5283,360.461,4.87198,64.94,3,5
"3003",0.4256,258.367,4.38602,17.07,3,3
"3004",6.012,448.475,4.00392,95.45,3,8
"3005",19.0115,247.298,1.8254,77.57,2,5
"3006",3.0131,344.323,1.9098,101.6,3,8
"3007",0.8492,318.716,2.546,83.14,3,7
"3008",0.6012,261.325,2.2155,77.57,2,5
"3009",15.1014,299.374,2.4615,77.57,5,5
"3010",0.7569,310.14,2.8657,77.57,2,7
"3011",16.9441,263.297,1.08412,77.15,2,6
"3012",19.0115,269.329,2.357,47.78,2,5
"3013",7.5686,362.408,4.6193,55.36,5,6
"3014",5.3582,321.42,4.1855,29.54,3,3
"3015",13.4591,394.544,4.76474,53.18,4,6
"3016",9.5283,373.412,4.256,76.24,4,6
"3017",19.0115,284.315,2.78222,63.83,2,5
"3018",4.2562,221.259,3.3359,29.1,3,2
"3019",16.9441,375.431,5.1147,47.78,5,4
"3020",15.1014,342.398,4.87302,52.08,4,4
"3021",11.9955,397.887,5.00912,71.09,3,7
"3022",0.151,283.352,3.7953,43.1,4,4
"3023",16.9441,249.27,0.7757,77.15,2,6
"3024",21.3313,362.349,3.1239,118.74,4,9
"3025",10.691,334.4,4.1228,44.12,4,5
"3026",5.3582,378.863,5.1336,55.36,5,6
"3027",3.3808,388.448,5.25272,60.45,5,6
"3028",19.0115,287.384,3.8878,38.33,3,4
"3029",0.3381,301.342,3.8826,38.66,3,5
"3030",16.9441,401.535,5.3536,59.22,5,5
"3031",1.3459,271.276,1.5675,86.8,2,6
"3032",21.3313,329.705,4.6197,38.33,2,7
"3033",10.691,245.285,3.7781,41.57,4,3
"3034",2.3934,438.487,4.5917,85.7,4,7
"3035",3.3808,310.418,5.195,26.3,3,3
"3036",9.5283,312.413,3.37492,64.68,5,4
"3037",7.5686,296.153,3.916,42.24,2,5
"3038",21.3313,437.215,5.4918,54.6,3,8
"3039",13.4591,261.325,2.2155,77.57,2,5
"3040",3.3808,378.545,5.06456,43.95,4,5
"3041",4.7755,340.275,5.4148,16.38,3,5
"3042",13.4591,277.374,2.57832,54.02,2,6
"3043",2.6855,408.461,4.5831,76.47,4,6
"3044",0.6746,294.788,4.2635,41.99,3,6
"3045",3.3808,317.186,3.6031,41.46,2,4
"3046",11.9955,331.803,3.1459,57.84,3,6
"3047",1.3459,405.866,6.0102,68.02,5,7
"3048",8.4921,261.369,2.1989,28.07,2,4
"3049",3.7933,368.487,4.21904,78.67,3,7
"3050",1.3459,310.418,5.0509,26.3,3,3
"3051",7.5686,280.283,2.2241,58.97,3,5
"3052",15.1014,281.384,3.8597,37.81,3,4
"3053",15.1014,429.542,4.65,80.85,3,8
"3054",13.4591,395.459,4.58392,71.09,4,7
"3055",9.5283,204.616,3.0294,38.92,3,4
"3056",5.3582,414.534,5.00322,61.88,5,6
"3057",19.0115,342.427,4.78888,65.36,4,5
"3058",9.5283,370.481,5.40572,65.36,4,5
"3059",5.3582,370.481,5.40572,65.36,4,5
"3060",2.3934,304.758,4.3088,55.13,3,6
"3061",13.4591,270.357,3.8638,37.91,3,4
"3062",9.5283,348.402,3.02992,58.64,4,5
"3063",11.9955,341.436,3.8769,56.27,3,6
"3064",10.691,234.324,3.1811,48.14,2,4
"3065",2.1331,334.4,4.76768,66.89,4,5
"3066",4.7755,276.317,2.614,60.45,3,6
"3067",0.6012,245.285,3.7781,41.57,4,3
"3068",19.0115,271.385,4.18762,29.1,3,3
"3069",5.3582,400.39,5.0378,91.56,4,7
"3070",11.9955,289.338,4.1671,57.94,3,4
"3071",1.6944,337.448,4.7549,54.88,3,5
"3072",0.1346,414.534,4.92314,61.88,5,6
"3073",16.9441,512.521,4.19772,158.24,5,12
"3074",23.9341,294.354,3.4888,49.4,3,4
"3075",3.0131,287.384,3.8878,38.33,3,4
"3076",0.6746,275.695,3.6942,67.53,2,6
"3077",13.4591,393.464,4.9137,64.63,3,6
"3078",19.0115,353.355,2.7563,80.75,4,7
"3079",21.3313,379.843,5.42834,55.4,3,5
"3080",7.5686,465.6,4.88564,88.16,4,8
"3081",16.9441,441.984,4.9289,70.23,3,7
"3082",3.3808,329.425,3.3967,57.51,3,6
"3083",5.3582,346.521,4.7245,41.46,3,5
"3084",16.9441,344.414,5.0753,43.26,4,4
"3085",13.4591,284.315,2.87572,72.24,2,5
"3086",2.1331,341.461,4.10462,54.02,3,6
"3087",8.4921,303.387,3.38264,63.58,2,6
"3088",3.7933,328.759,3.19102,72.42,3,7
"3089",21.3313,304.733,2.8259,73.91,2,6
"3090",4.7755,366.511,4.7146,23.55,3,5
"3091",21.3313,388.529,4.28892,68.28,3,5
"3092",10.691,235.308,2.78058,50.09,1,4
"3093",16.9441,490.069,5.24020000000001,65.38,3,8
"3094",0.8492,338.388,4.88402,72.24,3,6
"3095",3.7933,242.307,3.0704,53.07,3,5
"3096",0.3793,345.2,4.7598,51.77,3,6
"3097",2.6855,329.233,4.9169,41.99,3,7
"3098",0.3013,220.275,3.7333,28.68,3,2
"3099",4.7755,313.317,2.43842,104.08,3,8
"3100",0.5358,296.391,4.0769,26.3,3,3
"3101",10.691,360.377,3.6958,110.13,4,8
"3102",5.3582,316.279,2.81222,62.13,2,8
"3103",8.4921,398.897,2.3947,84.42,3,10
"3104",9.5283,269.329,2.3378,50.16,4,5
"3105",15.1014,325.415,4.96882,30.71,4,3
"3106",4.7755,465.263,4.9294,110.63,4,9
"3107",6.7456,451.313,5.6751,83.12,4,8
"3108",11.9955,347.439,5.20492,46.17,3,4
"3109",4.2562,286.356,2.878,61.69,2,5
"3110",3.0131,280.718,3.67548,65.36,3,5
"3111",4.2562,280.287,3.5221,83.32,3,6
"3112",0.1694,327.771,3.8008,74.58,3,6
"3113",5.3582,462.462,4.0183,132.16,3,10
"3114",11.9955,225.251,2.69932,54.02,3,4
"3115",10.691,336.343,3.7934,76.74,3,5
"3116",2.3934,256.257,3.21282,48.67,3,4
"3117",0.151,275.695,2.2123,77.57,2,6
"3118",2.3934,324.409,4.21552,66.91,3,6
"3119",3.0131,359.36,4.3978,67.49,4,6
"3120",5.3582,455.967,5.18984,79.79,3,8
"3121",26.8545,331.244,1.3675,160.86,2,11
"3122",16.9441,330.351,3.6872,100.9,4,7
"3123",16.9441,482.951,4.24842,103.35,5,11
"3124",9.5283,344.378,3.99562,100.9,4,7
"3125",0.012,419.437,3.4256,109.25,3,8
"3126",1.5101,310.382,3.9071,66.91,3,6
"3127",4.2562,262.352,4.83742,17.07,2,1
"3128",9.5283,426.472,4.8325,70.42,4,6
"3129",0.5358,359.36,4.3978,67.49,4,6
"3130",21.3313,262.29,1.9232,81.92,2,6
"3131",6.7456,328.393,2.6503,70.92,3,6
"3132",23.9341,476.352,4.30532,100.77,3,9
"3133",15.1014,296.351,3.3708,61.69,3,5
"3134",11.9955,398.473,2.9872,94.3,4,10
"3135",8.4921,365.349,2.14612,122.39,3,9
"3136",7.5686,465.6,4.98484,79.37,4,8
"3137",16.9441,274.323,4.3522,33.62,4,3
"3138",5.3582,274.323,4.3522,33.62,4,3
"3139",9.5283,271.703,3.5541,53.09,3,4
"3140",13.4591,345.358,3.5561,94.48,4,6
"3141",21.3313,414.527,4.27782,88.52,4,7
"3142",6.7456,464.434,1.802,173.07,3,11
"3143",2.6855,383.411,4.8935,85.35,4,7
"3144",9.5283,270.313,3.21892,52.08,3,5
"3145",2.6855,316.279,2.6761,62.13,2,8
"3146",10.691,293.326,1.667,63.47,3,5
"3147",7.5686,300.343,3.3439,76.14,3,7
"3148",16.9441,401.466,5.37462,65.5,4,6
"3149",3.3808,308.41,4.04714,65.36,3,5
"3150",13.4591,274.776,4.5086,28.68,3,4
"3151",11.9955,240.331,3.8552,28.68,3,3
"3152",1.6944,314.669,4.8126,17.3,3,7
"3153",13.4591,277.327,3.3498,46.4,4,4
"3154",23.9341,309.394,3.7487,45.56,3,5
"3155",15.1014,259.334,2.5955,45.56,2,5
"3156",0.7569,287.362,4.68882,32.86,4,2
"3157",13.4591,295.367,3.76582,54.88,3,5
"3158",0.4775,280.736,3.3775,51.55,2,6
"3159",13.4591,328.755,4.7437,64.36,3,6
"3160",7.5686,311.406,4.36034,38.66,3,4
"3161",21.3313,318.854,5.1508,25.78,3,5
"3162",15.1014,291.347,2.72544,64.63,1,5
"3163",0.2133,283.302,3.7231,38.66,3,4
"3164",0.3381,313.607,4.4787,17.3,3,5
"3165",10.691,279.303,2.22302,72.7,3,6
"3166",6.012,334.444,5.23544,41.99,3,4
"3167",2.1331,376.362,5.5287,55.13,4,6
"3168",7.5686,307.378,3.3616,54.02,3,5
"3169",0.6746,264.281,2.8632,51.55,2,6
"3170",3.0131,299.757,4.2374,38.66,3,4
"3171",10.691,359.47,3.3083,35.58,3,6
"3172",13.4591,353.299,5.8042,25.78,3,6
"3173",0.5358,248.281,4.3289,30.21,3,2
"3174",6.7456,297.354,3.2204,38.77,3,4
"3175",0.6746,289.165,5.0401,28.68,3,4
"3176",9.5283,274.776,4.5086,28.68,3,4
"3177",10.691,300.383,2.5453,41.9,3,5
"3178",1.3459,264.281,2.8632,51.55,2,6
"3179",6.012,254.358,4.16362,28.68,3,3
"3180",2.1331,280.736,3.3775,51.55,2,6
"3181",2.6855,273.335,4.3804,32.86,4,2
"3182",4.7755,282.271,3.0023,51.55,2,7
"3183",9.5283,367.449,3.42874,54.04,4,6
"3184",10.691,353.378,3.71642,85.04,3,7
"3185",23.9341,326.346,4.6881,35.01,3,5
"3186",3.3808,280.396,4.2071,17.82,3,3
"3187",11.9955,330.365,2.7191,82.29,3,7
"3188",5.3582,302.786,4.7789,38.92,3,5
"3189",19.0115,331.799,3.8738,38.77,3,5
"3190",13.4591,336.391,3.18194,64.09,3,5
"3191",9.5283,293.153,4.0685,27.05,3,5
"3192",9.5283,440.981,6.53274,66.91,4,8
"3193",19.0115,391.898,5.45150000000001,29.54,4,4
"3194",10.691,280.327,3.48642,43.6,3,4
"3195",9.5283,361.806,4.7004,68.54,3,7
"3196",0.3381,299.782,4.6945,29.96,3,4
"3197",16.9441,340.404,3.8124,61.31,3,6
"3198",0.012,336.391,3.96022,54.82,4,5
"3199",15.1014,387.508,5.27572,46.92,4,5
"3200",15.1014,333.343,3.43152,76.38,3,5
"3201",1.5101,349.242,5.4245,41.99,3,6
"3202",7.5686,337.231,5.4323,38.92,3,6
"3203",13.4591,410.499,5.71002,66.91,4,8
"3204",9.5283,290.706,2.1204,78.43,2,6
"3205",11.9955,257.314,3.05378,50.09,2,4
"3206",2.1331,249.295,1.40252,63.99,2,6
"3207",16.9441,244.681,3.594,38.05,3,4
"3208",15.1014,293.754,3.01,57.01,2,6
"3209",8.4921,328.349,3.442,81.43,3,7
"3210",7.5686,327.361,4.047,68.54,3,6
"3211",8.4921,254.314,3.5777,46.01,3,4
"3212",9.5283,461.399,6.87772,66.91,4,9
"3213",8.4921,426.954,6.22432,66.91,4,8
"3214",3.3808,268.341,4.1255,38.92,3,4
"3215",19.0115,378.402,3.3043,92.04,2,8
"3216",9.5283,280.327,3.48642,43.6,3,4
"3217",10.691,252.726,3.0692,41.99,2,5
"3218",1.9012,314.797,4.7711,41.99,3,5
"3219",0.9528,263.3,3.19052,54.88,3,4
"3220",3.0131,280.302,3.67792,34.37,3,4
"3221",19.0115,338.432,3.6725,51.22,3,5
"3222",13.4591,304.396,3.62468,62.12,2,6
"3223",1.3459,312.682,3.77192,43.08,3,8
"3224",11.9955,308.356,4.549,35.01,3,4
"3225",2.6855,337.832,4.24202,63.58,2,7
"3226",19.0115,369.377,2.4553,103.06,3,8
"3227",10.691,444.944,6.36342,66.91,4,9
"3228",7.5686,410.499,5.71002,66.91,4,8
"3229",23.9341,412.496,5.17252,89.28,4,9
"3230",0.8492,239.278,2.30644,50.16,3,4
"3231",11.9955,258.708,3.4151,27.05,3,4
"3232",11.9955,379.803,4.8937,70.19,4,7
"3233",16.9441,393.83,5.20212,70.19,4,7
"3234",13.4591,317.179,4.3826,50.17,3,6
"3235",4.7755,282.734,3.7292,50.17,3,5
"3236",8.4921,317.179,4.3826,50.17,3,6
"3237",4.7755,317.179,4.3826,50.17,3,6
"3238",7.5686,314.344,3.9621,55.12,4,4
"3239",19.0115,235.268,1.0941,63.99,2,6
"3240",19.0115,269.713,1.7475,63.99,2,7
"3241",19.0115,269.713,1.7475,63.99,2,7
"3242",0.3013,278.311,3.11732,55.12,3,4
"3243",21.3313,390.361,3.89232,64.09,3,8
"3244",11.9955,353.264,1.5954,110.61,3,12
"3245",11.9955,265.312,2.8555,46.17,2,3
"3246",1.5101,282.368,4.43392,38.92,3,4
"3247",16.9441,343.448,3.88944,55.4,2,5
"3248",9.5283,372.396,4.3692,50.69,3,7
"3249",9.5283,314.772,4.0926,43.26,3,5
"3250",15.1014,270.248,1.7537,97.49,2,7
"3251",5.3582,340.379,2.93542,79.62,2,6
"3252",19.0115,305.297,2.21538,96.74,3,7
"3253",5.3582,304.378,4.4969,50.7,4,5
"3254",13.4591,298.78,2.3183,66.91,2,8
"3255",0.0757,318.785,3.9855,65.21,3,6
"3256",2.1331,252.317,3.78742,41.13,2,3
"3257",10.691,435.549,3.7553,71.53,4,7
"3258",0.3381,446.532,4.74374,89.13,5,8
"3259",3.0131,294.811,3.6315,42.21,2,6
"3260",23.9341,331.322,2.69962,49.05,3,7
"3261",13.4591,352.846,4.8267,34.89,4,5
"3262",2.1331,332.428,4.48172,34.89,4,4
"3263",19.0115,354.406,4.2301,50.69,3,6
"3264",21.3313,305.359,2.2434,81.06,2,7
"3265",0.0269,335.856,3.11492,46.17,2,5
"3266",9.5283,369.475,4.00632,93.79,4,8
"3267",13.4591,273.339,3.8891,54.7,4,3
"3268",6.7456,300.343,3.3439,76.14,3,7
"3269",9.5283,381.206,5.5394,27.05,3,9
"3270",13.4591,258.277,2.40824,74.83,2,5
"3271",0.3793,320.175,5.2274,35.26,3,5
"3272",5.3582,269.26,2.6417,85.13,2,6
"3273",6.012,274.28,0.2672,92.15,2,7
"3274",6.7456,272.735,4.1324,41.13,2,4
"3275",15.1014,198.221,3.1757,30.21,2,2
"3276",9.5283,219.24,2.7489,44.49,2,4
"3277",10.691,278.356,3.1172,42.21,2,6
"3278",11.9955,216.211,3.3148,30.21,2,3
"3279",2.3934,353.176,1.9533,88.6,2,8
"3280",4.7755,212.256,2.31014,67.59,3,4
"3281",2.6855,318.401,4.1733,34.89,4,4
"3282",4.7755,212.256,2.2557,67.59,3,4
"3283",2.3934,383.502,4.2603,93.79,4,8
"3284",19.0115,303.343,1.91572,81.06,3,7
"3285",26.8545,289.29,3.7551,62.8,4,4
"3286",13.4591,362.345,3.6303,102.26,4,8
"3287",0.4256,305.384,2.83327,66.28,3,7
"3288",2.6855,284.231,3.0463,114.96,3,8
"3289",1.3459,368.433,4.53852,50.69,3,6
"3290",0.5358,392.509,5.14244,91.8,4,7
"3291",0.0239,418.774,3.856,68.29,2,10
"3292",19.0115,259.261,2.62692,68.54,2,5
"3293",13.4591,414.458,4.2473,69.15,3,8
"3294",6.7456,391.496,4.75324,71.09,4,6
"3295",19.0115,260.366,2.9781,42.21,2,5
"3296",15.1014,344.392,2.63992,86.71,3,7
"3297",8.4921,300.358,3.68932,74.68,2,5
"3298",3.7933,283.352,4.3661,41.82,3,4
"3299",0.6746,279.339,3.89242,38.66,3,3
"3300",0.1694,279.339,3.89242,38.66,3,3
"3301",15.1014,367.455,3.9106,64.85,4,7
"3302",0.0135,311.366,2.6136,63.13,3,6
"3303",15.1014,212.252,2.24872,45.75,2,3
"3304",23.9341,369.472,4.03132,36.67,5,5
"3305",21.3313,296.301,3.4662,36.28,4,5
"3306",10.691,279.343,3.0976,57.78,3,4
"3307",11.9955,225.251,1.99802,50.16,3,4
"3308",6.012,253.326,4.3575,32.59,3,3
"3309",8.4921,355.419,3.39384,87.98,3,7
"3310",19.0115,378.476,3.5598,79.78,3,6
"3311",11.9955,280.349,1.11692,57.69,2,6
"3312",10.691,263.293,2.1198,66.84,2,5
"3313",13.4591,354.815,2.7775,75.71,2,8
"3314",7.5686,361.445,3.8682,74.85,3,5
"3315",7.5686,271.711,3.0593,55.63,3,6
"3316",19.0115,380.878,3.7857,69.64,3,8
"3317",21.3313,354.815,2.7775,75.71,2,8
"3318",19.0115,360.46,3.44072,69.64,3,7
"3319",15.1014,336.394,2.393,86.71,3,8
"3320",8.4921,350.421,2.70142,86.71,3,8
"3321",2.6855,350.422,4.36042,62.35,4,6
"3322",16.9441,228.251,1.9489,54.98,2,4
"3323",16.9441,329.808,4.7576,50.19,3,5
"3324",9.5283,381.407,3.3449,56.06,4,7
"3325",6.012,377.444,3.51422,56.06,4,6
"3326",1.0691,267.353,4.66592,32.59,3,3
"3327",16.9441,286.381,4.22629,41.82,4,5
"3328",6.7456,347.201,4.676,43.59,3,6
"3329",1.9012,371.418,3.09402,97.21,3,8
"3330",1.9012,311.694,4.2557,43.32,3,7
"3331",15.1014,252.661,2.4756,72.99,2,7
"3332",16.9441,344.392,2.63992,86.71,3,7
"3333",4.7755,389.26,3.4309,75.71,2,9
